"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Jokioinen Ilmala","2021","6","16","00:00","340.2"
"Jokioinen Ilmala","2021","6","17","00:00","402.3"
"Jokioinen Ilmala","2021","6","18","00:00","441.4"
"Jokioinen Ilmala","2021","6","19","00:00","381.4"
"Jokioinen Ilmala","2021","6","20","00:00","395.1"
"Jokioinen Ilmala","2021","6","21","00:00","293.2"
"Jokioinen Ilmala","2021","6","22","00:00","330.6"
"Jokioinen Ilmala","2021","6","23","00:00","216.2"
"Jokioinen Ilmala","2021","6","24","00:00","64"
"Jokioinen Ilmala","2021","6","25","00:00","152.9"
"Jokioinen Ilmala","2021","6","26","00:00","97.7"
"Jokioinen Ilmala","2021","6","27","00:00","443.3"
"Jokioinen Ilmala","2021","6","28","00:00","501.9"
"Jokioinen Ilmala","2021","6","29","00:00","519.9"
"Jokioinen Ilmala","2021","6","30","00:00","183.2"
"Jokioinen Ilmala","2021","7","1","00:00","429.1"
"Jokioinen Ilmala","2021","7","2","00:00","322.8"
"Jokioinen Ilmala","2021","7","3","00:00","512.6"
"Jokioinen Ilmala","2021","7","4","00:00","532.5"
"Jokioinen Ilmala","2021","7","5","00:00","289.7"
"Jokioinen Ilmala","2021","7","6","00:00","91.6"
"Jokioinen Ilmala","2021","7","7","00:00","264.1"
"Jokioinen Ilmala","2021","7","8","00:00","252.6"
"Jokioinen Ilmala","2021","7","9","00:00","122.7"
"Jokioinen Ilmala","2021","7","10","00:00","205"
"Jokioinen Ilmala","2021","7","11","00:00","237.6"
"Jokioinen Ilmala","2021","7","12","00:00","414.2"
"Jokioinen Ilmala","2021","7","13","00:00","444.3"
"Jokioinen Ilmala","2021","7","14","00:00","428.5"
"Jokioinen Ilmala","2021","7","15","00:00","289.5"
"Jokioinen Ilmala","2021","7","16","00:00","479"
"Jokioinen Ilmala","2021","7","17","00:00","427.2"
"Jokioinen Ilmala","2021","7","18","00:00","326.1"
"Jokioinen Ilmala","2021","7","19","00:00","130.5"
"Jokioinen Ilmala","2021","7","20","00:00","143"
"Jokioinen Ilmala","2021","7","21","00:00","375.5"
"Jokioinen Ilmala","2021","7","22","00:00","285.4"
"Jokioinen Ilmala","2021","7","23","00:00","133.9"
"Jokioinen Ilmala","2021","7","24","00:00","290.8"
"Jokioinen Ilmala","2021","7","25","00:00","398.1"
"Jokioinen Ilmala","2021","7","26","00:00","338"
"Jokioinen Ilmala","2021","7","27","00:00","347.3"
"Jokioinen Ilmala","2021","7","28","00:00","6.6"
"Jokioinen Ilmala","2021","7","29","00:00","193.8"
"Jokioinen Ilmala","2021","7","30","00:00","88.5"
"Jokioinen Ilmala","2021","7","31","00:00","203.8"
"Jokioinen Ilmala","2021","8","1","00:00","103.6"
"Jokioinen Ilmala","2021","8","2","00:00","111.4"
"Jokioinen Ilmala","2021","8","3","00:00","70.1"
"Jokioinen Ilmala","2021","8","4","00:00","311.6"
"Jokioinen Ilmala","2021","8","5","00:00","213.5"
"Jokioinen Ilmala","2021","8","6","00:00","377"
"Jokioinen Ilmala","2021","8","7","00:00","147.3"
"Jokioinen Ilmala","2021","8","8","00:00","67.4"
"Jokioinen Ilmala","2021","8","9","00:00","64.7"
"Jokioinen Ilmala","2021","8","10","00:00","249.5"
"Jokioinen Ilmala","2021","8","11","00:00","139.2"
"Jokioinen Ilmala","2021","8","12","00:00","198.6"
"Jokioinen Ilmala","2021","8","13","00:00","270.5"
"Jokioinen Ilmala","2021","8","14","00:00","96"
"Jokioinen Ilmala","2021","8","15","00:00","62.6"
"Jokioinen Ilmala","2021","8","16","00:00","86.7"
"Jokioinen Ilmala","2021","8","17","00:00","0.4"
"Jokioinen Ilmala","2021","8","18","00:00","15.2"
"Jokioinen Ilmala","2021","8","19","00:00","33.2"
"Jokioinen Ilmala","2021","8","20","00:00","115.2"
"Jokioinen Ilmala","2021","8","21","00:00","95.9"
"Jokioinen Ilmala","2021","8","22","00:00","25.3"
"Jokioinen Ilmala","2021","8","23","00:00","160.7"
"Jokioinen Ilmala","2021","8","24","00:00","149.8"
"Jokioinen Ilmala","2021","8","25","00:00","1.9"
"Jokioinen Ilmala","2021","8","26","00:00","0"
"Jokioinen Ilmala","2021","8","27","00:00","0.4"
"Jokioinen Ilmala","2021","8","28","00:00","43.9"
"Jokioinen Ilmala","2021","8","29","00:00","243.4"
"Jokioinen Ilmala","2021","8","30","00:00","301.9"
"Jokioinen Ilmala","2021","8","31","00:00","315.1"
"Jokioinen Ilmala","2021","9","1","00:00","196.1"
"Jokioinen Ilmala","2021","9","2","00:00","139"
"Jokioinen Ilmala","2021","9","3","00:00","136"
"Jokioinen Ilmala","2021","9","4","00:00","189.9"
"Jokioinen Ilmala","2021","9","5","00:00","64.2"
"Jokioinen Ilmala","2021","9","6","00:00","202.8"
"Jokioinen Ilmala","2021","9","7","00:00","37.1"
"Jokioinen Ilmala","2021","9","8","00:00","19.9"
"Jokioinen Ilmala","2021","9","9","00:00","57"
"Jokioinen Ilmala","2021","9","10","00:00","73.2"
"Jokioinen Ilmala","2021","9","11","00:00","1.6"
"Jokioinen Ilmala","2021","9","12","00:00","0"
"Jokioinen Ilmala","2021","9","13","00:00","232.7"
"Jokioinen Ilmala","2021","9","14","00:00","257.7"
"Jokioinen Ilmala","2021","9","15","00:00","104.3"
"Jokioinen Ilmala","2021","9","16","00:00","1"
"Jokioinen Ilmala","2021","9","17","00:00","191.3"
"Jokioinen Ilmala","2021","9","18","00:00","162.4"
"Jokioinen Ilmala","2021","9","19","00:00","29.1"
"Jokioinen Ilmala","2021","9","20","00:00","215.9"
"Jokioinen Ilmala","2021","9","21","00:00","199.8"
"Jokioinen Ilmala","2021","9","22","00:00","217.4"
"Jokioinen Ilmala","2021","9","23","00:00","2.4"
"Jokioinen Ilmala","2021","9","24","00:00","0"
"Jokioinen Ilmala","2021","9","25","00:00","50.4"
"Jokioinen Ilmala","2021","9","26","00:00","281.2"
"Jokioinen Ilmala","2021","9","27","00:00","323.8"
"Jokioinen Ilmala","2021","9","28","00:00","147"
"Jokioinen Ilmala","2021","9","29","00:00","1.1"
"Jokioinen Ilmala","2021","9","30","00:00","1.3"
"Jokioinen Ilmala","2021","10","1","00:00","29.2"
"Jokioinen Ilmala","2021","10","2","00:00","10.4"
"Jokioinen Ilmala","2021","10","3","00:00","105.5"
"Jokioinen Ilmala","2021","10","4","00:00","5"
"Jokioinen Ilmala","2021","10","5","00:00","-0.3"
"Jokioinen Ilmala","2021","10","6","00:00","66.6"
"Jokioinen Ilmala","2021","10","7","00:00","0.9"
"Jokioinen Ilmala","2021","10","8","00:00","0.1"
"Jokioinen Ilmala","2021","10","9","00:00","0.3"
"Jokioinen Ilmala","2021","10","10","00:00","-0.1"
"Jokioinen Ilmala","2021","10","11","00:00","3.5"
"Jokioinen Ilmala","2021","10","12","00:00","10.4"
"Jokioinen Ilmala","2021","10","13","00:00","13"
"Jokioinen Ilmala","2021","10","14","00:00","134.7"
"Jokioinen Ilmala","2021","10","15","00:00","0.2"
"Jokioinen Ilmala","2021","10","16","00:00","119.8"
"Jokioinen Ilmala","2021","10","17","00:00","189"
"Jokioinen Ilmala","2021","10","18","00:00","69.9"
"Jokioinen Ilmala","2021","10","19","00:00","165.4"
"Jokioinen Ilmala","2021","10","20","00:00","0.4"
"Jokioinen Ilmala","2021","10","21","00:00","18.3"
"Jokioinen Ilmala","2021","10","22","00:00","0"
"Jokioinen Ilmala","2021","10","23","00:00","8.7"
"Jokioinen Ilmala","2021","10","24","00:00","1.6"
"Jokioinen Ilmala","2021","10","25","00:00","4.9"
"Jokioinen Ilmala","2021","10","26","00:00","0.4"
"Jokioinen Ilmala","2021","10","27","00:00","0.5"
"Jokioinen Ilmala","2021","10","28","00:00","10.4"
"Jokioinen Ilmala","2021","10","29","00:00","10.1"
"Jokioinen Ilmala","2021","10","30","00:00","0.5"
"Jokioinen Ilmala","2021","10","31","00:00","0.4"
"Jokioinen Ilmala","2021","11","1","00:00","22.7"
"Jokioinen Ilmala","2021","11","2","00:00","43.6"
"Jokioinen Ilmala","2021","11","3","00:00","0"
"Jokioinen Ilmala","2021","11","4","00:00","0.6"
"Jokioinen Ilmala","2021","11","5","00:00","0.1"
"Jokioinen Ilmala","2021","11","6","00:00","26.2"
"Jokioinen Ilmala","2021","11","7","00:00","0.8"
"Jokioinen Ilmala","2021","11","8","00:00","32.1"
"Jokioinen Ilmala","2021","11","9","00:00","10"
"Jokioinen Ilmala","2021","11","10","00:00","0.4"
"Jokioinen Ilmala","2021","11","11","00:00","57.6"
"Jokioinen Ilmala","2021","11","12","00:00","7.6"
"Jokioinen Ilmala","2021","11","13","00:00","2.8"
"Jokioinen Ilmala","2021","11","14","00:00","8.7"
"Jokioinen Ilmala","2021","11","15","00:00","13.4"
"Jokioinen Ilmala","2021","11","16","00:00","0.5"
"Jokioinen Ilmala","2021","11","17","00:00","0.3"
"Jokioinen Ilmala","2021","11","18","00:00","2.2"
"Jokioinen Ilmala","2021","11","19","00:00","0.9"
"Jokioinen Ilmala","2021","11","20","00:00","8.9"
"Jokioinen Ilmala","2021","11","21","00:00","3.1"
"Jokioinen Ilmala","2021","11","22","00:00","112.5"
"Jokioinen Ilmala","2021","11","23","00:00","1.4"
"Jokioinen Ilmala","2021","11","24","00:00","3.9"
"Jokioinen Ilmala","2021","11","25","00:00","1"
"Jokioinen Ilmala","2021","11","26","00:00","7.1"
"Jokioinen Ilmala","2021","11","27","00:00","32.8"
"Jokioinen Ilmala","2021","11","28","00:00","0.9"
"Jokioinen Ilmala","2021","11","29","00:00","6.1"
"Jokioinen Ilmala","2021","11","30","00:00","8.5"
"Jokioinen Ilmala","2021","12","1","00:00","87.5"
"Jokioinen Ilmala","2021","12","2","00:00","1"
"Jokioinen Ilmala","2021","12","3","00:00","9.8"
"Jokioinen Ilmala","2021","12","4","00:00","13.9"
"Jokioinen Ilmala","2021","12","5","00:00","93.9"
"Jokioinen Ilmala","2021","12","6","00:00","33.8"
"Jokioinen Ilmala","2021","12","7","00:00","85.8"
"Jokioinen Ilmala","2021","12","8","00:00","18.8"
"Jokioinen Ilmala","2021","12","9","00:00","1.2"
"Jokioinen Ilmala","2021","12","10","00:00","0.6"
"Jokioinen Ilmala","2021","12","11","00:00","0.4"
"Jokioinen Ilmala","2021","12","12","00:00","1.8"
"Jokioinen Ilmala","2021","12","13","00:00","2.1"
"Jokioinen Ilmala","2021","12","14","00:00","1"
"Jokioinen Ilmala","2021","12","15","00:00","1"
"Jokioinen Ilmala","2021","12","16","00:00","3.2"
"Jokioinen Ilmala","2021","12","17","00:00","69.4"
"Jokioinen Ilmala","2021","12","18","00:00","1"
"Jokioinen Ilmala","2021","12","19","00:00","17.1"
"Jokioinen Ilmala","2021","12","20","00:00","63.2"
"Jokioinen Ilmala","2021","12","21","00:00","70.8"
"Jokioinen Ilmala","2021","12","22","00:00","30.2"
"Jokioinen Ilmala","2021","12","23","00:00","1.2"
"Jokioinen Ilmala","2021","12","24","00:00","37.1"
"Jokioinen Ilmala","2021","12","25","00:00","3.2"
"Jokioinen Ilmala","2021","12","26","00:00","27.7"
"Jokioinen Ilmala","2021","12","27","00:00","52.3"
"Jokioinen Ilmala","2021","12","28","00:00","1.6"
"Jokioinen Ilmala","2021","12","29","00:00","0.7"
"Jokioinen Ilmala","2021","12","30","00:00","0.8"
"Jokioinen Ilmala","2021","12","31","00:00","1.3"
"Jokioinen Ilmala","2022","1","1","00:00","58.2"
"Jokioinen Ilmala","2022","1","2","00:00","1.8"
"Jokioinen Ilmala","2022","1","3","00:00","0.9"
"Jokioinen Ilmala","2022","1","4","00:00","0.7"
"Jokioinen Ilmala","2022","1","5","00:00","1.1"
"Jokioinen Ilmala","2022","1","6","00:00","29.1"
"Jokioinen Ilmala","2022","1","7","00:00","55.1"
"Jokioinen Ilmala","2022","1","8","00:00","1.8"
"Jokioinen Ilmala","2022","1","9","00:00","1"
"Jokioinen Ilmala","2022","1","10","00:00","102.5"
"Jokioinen Ilmala","2022","1","11","00:00","9.6"
"Jokioinen Ilmala","2022","1","12","00:00","1.1"
"Jokioinen Ilmala","2022","1","13","00:00","14.7"
"Jokioinen Ilmala","2022","1","14","00:00","9.2"
"Jokioinen Ilmala","2022","1","15","00:00","90.5"
"Jokioinen Ilmala","2022","1","16","00:00","0.9"
"Jokioinen Ilmala","2022","1","17","00:00","118.9"
"Jokioinen Ilmala","2022","1","18","00:00","3.7"
"Jokioinen Ilmala","2022","1","19","00:00","2.8"
"Jokioinen Ilmala","2022","1","20","00:00","0.5"
"Jokioinen Ilmala","2022","1","21","00:00","0.3"
"Jokioinen Ilmala","2022","1","22","00:00","2.1"
"Jokioinen Ilmala","2022","1","23","00:00","2"
"Jokioinen Ilmala","2022","1","24","00:00","0.9"
"Jokioinen Ilmala","2022","1","25","00:00","142.4"
"Jokioinen Ilmala","2022","1","26","00:00","1.8"
"Jokioinen Ilmala","2022","1","27","00:00","1"
"Jokioinen Ilmala","2022","1","28","00:00","0.4"
"Jokioinen Ilmala","2022","1","29","00:00","1.1"
"Jokioinen Ilmala","2022","1","30","00:00","0.2"
"Jokioinen Ilmala","2022","1","31","00:00","0.6"
"Jokioinen Ilmala","2022","2","1","00:00","3.3"
"Jokioinen Ilmala","2022","2","2","00:00","15.6"
"Jokioinen Ilmala","2022","2","3","00:00","80.8"
"Jokioinen Ilmala","2022","2","4","00:00","1.3"
"Jokioinen Ilmala","2022","2","5","00:00","1.1"
"Jokioinen Ilmala","2022","2","6","00:00","0.8"
"Jokioinen Ilmala","2022","2","7","00:00","6.5"
"Jokioinen Ilmala","2022","2","8","00:00","1.1"
"Jokioinen Ilmala","2022","2","9","00:00","46"
"Jokioinen Ilmala","2022","2","10","00:00","163.1"
"Jokioinen Ilmala","2022","2","11","00:00","146.6"
"Jokioinen Ilmala","2022","2","12","00:00","73.1"
"Jokioinen Ilmala","2022","2","13","00:00","0.8"
"Jokioinen Ilmala","2022","2","14","00:00","1"
"Jokioinen Ilmala","2022","2","15","00:00","1.1"
"Jokioinen Ilmala","2022","2","16","00:00","0.8"
"Jokioinen Ilmala","2022","2","17","00:00","0.6"
"Jokioinen Ilmala","2022","2","18","00:00","4.6"
"Jokioinen Ilmala","2022","2","19","00:00","1.8"
"Jokioinen Ilmala","2022","2","20","00:00","1.9"
"Jokioinen Ilmala","2022","2","21","00:00","1.1"
"Jokioinen Ilmala","2022","2","22","00:00","19.8"
"Jokioinen Ilmala","2022","2","23","00:00","47.6"
"Jokioinen Ilmala","2022","2","24","00:00","0.7"
"Jokioinen Ilmala","2022","2","25","00:00","0.4"
"Jokioinen Ilmala","2022","2","26","00:00","274"
"Jokioinen Ilmala","2022","2","27","00:00","177.6"
"Jokioinen Ilmala","2022","2","28","00:00","275.4"
"Jokioinen Ilmala","2022","3","1","00:00","287.6"
"Jokioinen Ilmala","2022","3","2","00:00","55.3"
"Jokioinen Ilmala","2022","3","3","00:00","298.5"
"Jokioinen Ilmala","2022","3","4","00:00","304.7"
"Jokioinen Ilmala","2022","3","5","00:00","241"
"Jokioinen Ilmala","2022","3","6","00:00","234.3"
"Jokioinen Ilmala","2022","3","7","00:00","2"
"Jokioinen Ilmala","2022","3","8","00:00","2.1"
"Jokioinen Ilmala","2022","3","9","00:00","0.2"
"Jokioinen Ilmala","2022","3","10","00:00","2.4"
