"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2004","8","23","00:00","42.6"
"Sodankylä Tähtelä","2004","8","24","00:00","2.5"
"Sodankylä Tähtelä","2004","8","25","00:00","1.7"
"Sodankylä Tähtelä","2004","8","26","00:00","4.4"
"Sodankylä Tähtelä","2004","8","27","00:00","137.3"
"Sodankylä Tähtelä","2004","8","28","00:00","0.6"
"Sodankylä Tähtelä","2004","8","29","00:00","68"
"Sodankylä Tähtelä","2004","8","30","00:00","216.5"
"Sodankylä Tähtelä","2004","8","31","00:00","348.7"
"Sodankylä Tähtelä","2004","9","1","00:00","1.3"
"Sodankylä Tähtelä","2004","9","2","00:00","0.6"
"Sodankylä Tähtelä","2004","9","3","00:00","0.6"
"Sodankylä Tähtelä","2004","9","4","00:00","0.8"
"Sodankylä Tähtelä","2004","9","5","00:00","55.9"
"Sodankylä Tähtelä","2004","9","6","00:00","182.4"
"Sodankylä Tähtelä","2004","9","7","00:00","173.4"
"Sodankylä Tähtelä","2004","9","8","00:00","39.5"
"Sodankylä Tähtelä","2004","9","9","00:00","25.1"
"Sodankylä Tähtelä","2004","9","10","00:00","80.1"
"Sodankylä Tähtelä","2004","9","11","00:00","230.1"
"Sodankylä Tähtelä","2004","9","12","00:00","2"
"Sodankylä Tähtelä","2004","9","13","00:00","161.1"
"Sodankylä Tähtelä","2004","9","14","00:00","1.7"
"Sodankylä Tähtelä","2004","9","15","00:00","148.1"
"Sodankylä Tähtelä","2004","9","16","00:00","222.5"
"Sodankylä Tähtelä","2004","9","17","00:00","210.9"
"Sodankylä Tähtelä","2004","9","18","00:00","2.1"
"Sodankylä Tähtelä","2004","9","19","00:00","1.2"
"Sodankylä Tähtelä","2004","9","20","00:00","121.7"
"Sodankylä Tähtelä","2004","9","21","00:00","1.7"
"Sodankylä Tähtelä","2004","9","22","00:00","0.1"
"Sodankylä Tähtelä","2004","9","23","00:00","1.4"
"Sodankylä Tähtelä","2004","9","24","00:00","20.9"
"Sodankylä Tähtelä","2004","9","25","00:00","8.5"
"Sodankylä Tähtelä","2004","9","26","00:00","0.8"
"Sodankylä Tähtelä","2004","9","27","00:00","7.5"
"Sodankylä Tähtelä","2004","9","28","00:00","0.5"
"Sodankylä Tähtelä","2004","9","29","00:00","1.6"
"Sodankylä Tähtelä","2004","9","30","00:00","100.4"
"Sodankylä Tähtelä","2004","10","1","00:00","241.8"
"Sodankylä Tähtelä","2004","10","2","00:00","8.9"
"Sodankylä Tähtelä","2004","10","3","00:00","26.8"
"Sodankylä Tähtelä","2004","10","4","00:00","6.4"
"Sodankylä Tähtelä","2004","10","5","00:00","0.6"
"Sodankylä Tähtelä","2004","10","6","00:00","25.2"
"Sodankylä Tähtelä","2004","10","7","00:00","4"
"Sodankylä Tähtelä","2004","10","8","00:00","254.5"
"Sodankylä Tähtelä","2004","10","9","00:00","104.4"
"Sodankylä Tähtelä","2004","10","10","00:00","208.3"
"Sodankylä Tähtelä","2004","10","11","00:00","46.6"
"Sodankylä Tähtelä","2004","10","12","00:00","138.1"
"Sodankylä Tähtelä","2004","10","13","00:00","179.3"
"Sodankylä Tähtelä","2004","10","14","00:00","4.2"
"Sodankylä Tähtelä","2004","10","15","00:00","1.5"
"Sodankylä Tähtelä","2004","10","16","00:00","0.9"
"Sodankylä Tähtelä","2004","10","17","00:00","199.4"
"Sodankylä Tähtelä","2004","10","18","00:00","16"
"Sodankylä Tähtelä","2004","10","19","00:00","0.8"
"Sodankylä Tähtelä","2004","10","20","00:00","1.5"
"Sodankylä Tähtelä","2004","10","21","00:00","1"
"Sodankylä Tähtelä","2004","10","22","00:00","1.4"
"Sodankylä Tähtelä","2004","10","23","00:00","1.8"
"Sodankylä Tähtelä","2004","10","24","00:00","2.1"
"Sodankylä Tähtelä","2004","10","25","00:00","3.1"
"Sodankylä Tähtelä","2004","10","26","00:00","1"
"Sodankylä Tähtelä","2004","10","27","00:00","1.4"
"Sodankylä Tähtelä","2004","10","28","00:00","2.1"
"Sodankylä Tähtelä","2004","10","29","00:00","135.3"
"Sodankylä Tähtelä","2004","10","30","00:00","127.4"
"Sodankylä Tähtelä","2004","10","31","00:00","0.8"
"Sodankylä Tähtelä","2004","11","1","00:00","61.9"
"Sodankylä Tähtelä","2004","11","2","00:00","6.4"
"Sodankylä Tähtelä","2004","11","3","00:00","49.2"
"Sodankylä Tähtelä","2004","11","4","00:00","1.2"
"Sodankylä Tähtelä","2004","11","5","00:00","1"
"Sodankylä Tähtelä","2004","11","6","00:00","1.5"
"Sodankylä Tähtelä","2004","11","7","00:00","1.4"
"Sodankylä Tähtelä","2004","11","8","00:00","1.6"
"Sodankylä Tähtelä","2004","11","9","00:00","1.5"
"Sodankylä Tähtelä","2004","11","10","00:00","0.8"
"Sodankylä Tähtelä","2004","11","11","00:00","0.6"
"Sodankylä Tähtelä","2004","11","12","00:00","1.1"
"Sodankylä Tähtelä","2004","11","13","00:00","61.9"
"Sodankylä Tähtelä","2004","11","14","00:00","46.8"
"Sodankylä Tähtelä","2004","11","15","00:00","1"
"Sodankylä Tähtelä","2004","11","16","00:00","1.7"
"Sodankylä Tähtelä","2004","11","17","00:00","34.9"
"Sodankylä Tähtelä","2004","11","18","00:00","4.7"
"Sodankylä Tähtelä","2004","11","19","00:00","2.6"
"Sodankylä Tähtelä","2004","11","20","00:00","2.1"
"Sodankylä Tähtelä","2004","11","21","00:00","4"
"Sodankylä Tähtelä","2004","11","22","00:00","36.7"
"Sodankylä Tähtelä","2004","11","23","00:00","29.2"
"Sodankylä Tähtelä","2004","11","24","00:00","2.7"
"Sodankylä Tähtelä","2004","11","25","00:00","3.8"
"Sodankylä Tähtelä","2004","11","26","00:00","2.8"
"Sodankylä Tähtelä","2004","11","27","00:00","20.8"
"Sodankylä Tähtelä","2004","11","28","00:00","6.1"
"Sodankylä Tähtelä","2004","11","29","00:00","18.2"
"Sodankylä Tähtelä","2004","11","30","00:00","1.3"
"Sodankylä Tähtelä","2004","12","1","00:00","2"
"Sodankylä Tähtelä","2004","12","2","00:00","8.3"
"Sodankylä Tähtelä","2004","12","3","00:00","4.1"
"Sodankylä Tähtelä","2004","12","4","00:00","1.2"
"Sodankylä Tähtelä","2004","12","5","00:00","1.8"
"Sodankylä Tähtelä","2004","12","6","00:00","6.5"
"Sodankylä Tähtelä","2004","12","7","00:00","2.1"
"Sodankylä Tähtelä","2004","12","8","00:00","2.1"
"Sodankylä Tähtelä","2004","12","9","00:00","3.7"
"Sodankylä Tähtelä","2004","12","10","00:00","1.8"
"Sodankylä Tähtelä","2004","12","11","00:00","1.6"
"Sodankylä Tähtelä","2004","12","12","00:00","3.3"
"Sodankylä Tähtelä","2004","12","13","00:00","3.3"
"Sodankylä Tähtelä","2004","12","14","00:00","1.6"
"Sodankylä Tähtelä","2004","12","15","00:00","0.7"
"Sodankylä Tähtelä","2004","12","16","00:00","1.3"
"Sodankylä Tähtelä","2004","12","17","00:00","1.3"
"Sodankylä Tähtelä","2004","12","18","00:00","1.5"
"Sodankylä Tähtelä","2004","12","19","00:00","2.3"
"Sodankylä Tähtelä","2004","12","20","00:00","2.1"
"Sodankylä Tähtelä","2004","12","21","00:00","2.6"
"Sodankylä Tähtelä","2004","12","22","00:00","1.1"
"Sodankylä Tähtelä","2004","12","23","00:00","1.5"
"Sodankylä Tähtelä","2004","12","24","00:00","0.5"
"Sodankylä Tähtelä","2004","12","25","00:00","1"
"Sodankylä Tähtelä","2004","12","26","00:00","1.7"
"Sodankylä Tähtelä","2004","12","27","00:00","2.9"
"Sodankylä Tähtelä","2004","12","28","00:00","2.2"
"Sodankylä Tähtelä","2004","12","29","00:00","1.3"
"Sodankylä Tähtelä","2004","12","30","00:00","0.9"
"Sodankylä Tähtelä","2004","12","31","00:00","0.9"
"Sodankylä Tähtelä","2005","1","1","00:00","1.4"
"Sodankylä Tähtelä","2005","1","2","00:00","1.1"
"Sodankylä Tähtelä","2005","1","3","00:00","0.7"
"Sodankylä Tähtelä","2005","1","4","00:00","1.8"
"Sodankylä Tähtelä","2005","1","5","00:00","1.8"
"Sodankylä Tähtelä","2005","1","6","00:00","1.7"
"Sodankylä Tähtelä","2005","1","7","00:00","0.9"
"Sodankylä Tähtelä","2005","1","8","00:00","1.3"
"Sodankylä Tähtelä","2005","1","9","00:00","1.3"
"Sodankylä Tähtelä","2005","1","10","00:00","2.1"
"Sodankylä Tähtelä","2005","1","11","00:00","1.3"
"Sodankylä Tähtelä","2005","1","12","00:00","1.3"
"Sodankylä Tähtelä","2005","1","13","00:00","1.3"
"Sodankylä Tähtelä","2005","1","14","00:00","16.3"
"Sodankylä Tähtelä","2005","1","15","00:00","30.7"
"Sodankylä Tähtelä","2005","1","16","00:00","5.9"
"Sodankylä Tähtelä","2005","1","17","00:00","2.1"
"Sodankylä Tähtelä","2005","1","18","00:00","1"
"Sodankylä Tähtelä","2005","1","19","00:00","1"
"Sodankylä Tähtelä","2005","1","20","00:00","0.9"
"Sodankylä Tähtelä","2005","1","21","00:00","1.1"
"Sodankylä Tähtelä","2005","1","22","00:00","2.9"
"Sodankylä Tähtelä","2005","1","23","00:00","3.4"
"Sodankylä Tähtelä","2005","1","24","00:00","27.8"
"Sodankylä Tähtelä","2005","1","25","00:00","11.7"
"Sodankylä Tähtelä","2005","1","26","00:00","1.2"
"Sodankylä Tähtelä","2005","1","27","00:00","1.4"
"Sodankylä Tähtelä","2005","1","28","00:00","8.9"
"Sodankylä Tähtelä","2005","1","29","00:00","14.5"
"Sodankylä Tähtelä","2005","1","30","00:00","1.2"
"Sodankylä Tähtelä","2005","1","31","00:00","1"
"Sodankylä Tähtelä","2005","2","1","00:00","1.2"
"Sodankylä Tähtelä","2005","2","2","00:00","1.3"
"Sodankylä Tähtelä","2005","2","3","00:00","1.1"
"Sodankylä Tähtelä","2005","2","4","00:00","0.8"
"Sodankylä Tähtelä","2005","2","5","00:00","35.1"
"Sodankylä Tähtelä","2005","2","6","00:00","102.4"
"Sodankylä Tähtelä","2005","2","7","00:00","51.5"
"Sodankylä Tähtelä","2005","2","8","00:00","2.8"
"Sodankylä Tähtelä","2005","2","9","00:00","1.9"
"Sodankylä Tähtelä","2005","2","10","00:00","0.6"
"Sodankylä Tähtelä","2005","2","11","00:00","41.3"
"Sodankylä Tähtelä","2005","2","12","00:00","118.3"
"Sodankylä Tähtelä","2005","2","13","00:00","2.2"
"Sodankylä Tähtelä","2005","2","14","00:00","51.9"
"Sodankylä Tähtelä","2005","2","15","00:00","37.7"
"Sodankylä Tähtelä","2005","2","16","00:00","56.8"
"Sodankylä Tähtelä","2005","2","17","00:00","17.1"
"Sodankylä Tähtelä","2005","2","18","00:00","1.6"
"Sodankylä Tähtelä","2005","2","19","00:00","1.1"
"Sodankylä Tähtelä","2005","2","20","00:00","1"
"Sodankylä Tähtelä","2005","2","21","00:00","202.8"
"Sodankylä Tähtelä","2005","2","22","00:00","220.5"
"Sodankylä Tähtelä","2005","2","23","00:00","21.2"
"Sodankylä Tähtelä","2005","2","24","00:00","4.9"
"Sodankylä Tähtelä","2005","2","25","00:00","169.4"
"Sodankylä Tähtelä","2005","2","26","00:00","166.7"
"Sodankylä Tähtelä","2005","2","27","00:00","222.4"
"Sodankylä Tähtelä","2005","2","28","00:00","105.3"
"Sodankylä Tähtelä","2005","3","1","00:00","198.9"
"Sodankylä Tähtelä","2005","3","2","00:00","122.2"
"Sodankylä Tähtelä","2005","3","3","00:00","262"
"Sodankylä Tähtelä","2005","3","4","00:00","2.6"
"Sodankylä Tähtelä","2005","3","5","00:00","1.5"
"Sodankylä Tähtelä","2005","3","6","00:00","1.3"
"Sodankylä Tähtelä","2005","3","7","00:00","4"
"Sodankylä Tähtelä","2005","3","8","00:00","285.6"
"Sodankylä Tähtelä","2005","3","9","00:00","289.2"
"Sodankylä Tähtelä","2005","3","10","00:00","23.1"
